X,Y,,truck_name,repair_type,date_fixed,strHeading,address,activity_type,longitude,latitude,OBJECTID
-76.164240950697504,43.086074914205902,54711,211,SNOW&ICE,2018-01-0309:12:48.000,N,1057THNORTHST,,-76.1642409506975,43.0860749142059,2975
-76.164276450711696,43.086111414211203,54854,211,SNOW&ICE,2018-01-0309:13:48.000,N,1057THNORTHST,,-76.1642764507117,43.0861114142112,2976
-76.164245650699101,43.086076114206001,55015,211,SNOW&ICE,2018-01-0309:14:48.000,N,1057THNORTHST,,-76.1642456506991,43.086076114206,2977
-76.164248150701795,43.086101914210602,55190,211,SNOW&ICE,2018-01-0309:15:48.000,SW,1057THNORTHST,,-76.1642481507018,43.0861019142106,2978
-76.164287750713896,43.086091414207203,55349,211,SNOW&ICE,2018-01-0309:16:48.000,SW,1057THNORTHST,,-76.1642877507139,43.0860914142072,2979
-76.164293250714394,43.086074114203797,55506,211,SNOW&ICE,2018-01-0309:17:48.000,SW,1057THNORTHST,,-76.1642932507144,43.0860741142038,2980
-76.164281250707901,43.086037114197403,55652,211,SNOW&ICE,2018-01-0309:18:48.000,SW,1057THNORTHST,,-76.1642812507079,43.0860371141974,2981
-76.164273650705397,43.086036914197699,55831,211,SNOW&ICE,2018-01-0309:19:48.000,S,1057THNORTHST,,-76.1642736507054,43.0860369141977,2982
-76.164296650715698,43.086076114203998,55971,211,SNOW&ICE,2018-01-0309:20:48.000,E,1057THNORTHST,,-76.1642966507157,43.086076114204,2983
-76.164271150707194,43.086073114204403,56122,211,SNOW&ICE,2018-01-0309:21:48.000,E,1057THNORTHST,,-76.1642711507072,43.0860731142044,2984
-76.164266150703696,43.086046914199798,56284,211,SNOW&ICE,2018-01-0309:22:48.000,E,1057THNORTHST,,-76.1642661507037,43.0860469141998,2985
-76.164275650708802,43.0860747142045,56447,211,SNOW&ICE,2018-01-0309:23:48.000,NE,1057THNORTHST,,-76.1642756507088,43.0860747142045,2986
-76.164279150706804,43.086031714196501,56628,211,SNOW&ICE,2018-01-0309:24:48.000,NE,1057THNORTHST,,-76.1642791507068,43.0860317141965,2987
-76.164262750705106,43.0860816142063,56776,211,SNOW&ICE,2018-01-0309:25:48.000,NE,1057THNORTHST,,-76.1642627507051,43.0860816142063,2988
-76.164261750705407,43.086091214208103,56950,211,SNOW&ICE,2018-01-0309:26:48.000,NE,1057THNORTHST,,-76.1642617507054,43.0860912142081,2989
-76.1642291507018,43.086187414226998,57114,211,SNOW&ICE,2018-01-0309:27:48.000,W,1057THNORTHST,,-76.1642291507018,43.086187414227,2990
-76.164193750689904,43.086181714227301,57272,211,SNOW&ICE,2018-01-0309:28:48.000,SW,1057THNORTHST,,-76.1641937506899,43.0861817142273,2991
-76.164219750691103,43.0860811142079,57434,211,SNOW&ICE,2018-01-0309:29:48.000,SW,1057THNORTHST,,-76.1642197506911,43.0860811142079,2992
-76.164264650704496,43.086064714203097,57587,211,SNOW&ICE,2018-01-0309:30:48.000,SW,1057THNORTHST,,-76.1642646507045,43.0860647142031,2993
-76.1642617507041,43.086072714204803,57743,211,SNOW&ICE,2018-01-0309:31:48.000,NW,1057THNORTHST,,-76.1642617507041,43.0860727142048,2994
-76.164286250715406,43.086118714212198,57906,211,SNOW&ICE,2018-01-0309:32:48.000,NW,1057THNORTHST,,-76.1642862507154,43.0861187142122,2995
-76.164259950703894,43.086078114205797,58043,211,SNOW&ICE,2018-01-0309:33:48.000,NW,1057THNORTHST,,-76.1642599507039,43.0860781142058,2996
-76.164205650684394,43.0860522142031,58184,211,SNOW&ICE,2018-01-0309:34:48.000,NE,1057THNORTHST,,-76.1642056506844,43.0860522142031,2997
-76.164223150689693,43.0860459142013,58339,211,SNOW&ICE,2018-01-0309:35:48.000,S,1057THNORTHST,,-76.1642231506897,43.0860459142013,2998
-76.164257650702694,43.086071714204699,58486,211,SNOW&ICE,2018-01-0309:36:48.000,S,1057THNORTHST,,-76.1642576507027,43.0860717142047,2999
-76.164303150711504,43.085988414187597,58667,211,SNOW&ICE,2018-01-0309:37:48.000,SW,1057THNORTHST,,-76.1643031507115,43.0859884141876,3000
-76.164305950716297,43.086042414197401,58818,211,SNOW&ICE,2018-01-0309:38:48.000,SW,1057THNORTHST,,-76.1643059507163,43.0860424141974,3001
-76.164314650718495,43.086033914195497,58982,211,SNOW&ICE,2018-01-0309:39:48.000,S,1057THNORTHST,,-76.1643146507185,43.0860339141955,3002
-76.164260150699803,43.086020614195199,59131,211,SNOW&ICE,2018-01-0309:40:48.000,S,1057THNORTHST,,-76.1642601506998,43.0860206141952,3003
-76.164263450700901,43.086021414195201,59284,211,SNOW&ICE,2018-01-0309:41:48.000,S,1057THNORTHST,,-76.1642634507009,43.0860214141952,3004
-76.164237150692003,43.086015914195201,59443,211,SNOW&ICE,2018-01-0309:42:48.000,E,1057THNORTHST,,-76.164237150692,43.0860159141952,3005
-76.164293450711895,43.086037714197097,59599,211,SNOW&ICE,2018-01-0309:43:48.000,NE,1057THNORTHST,,-76.1642934507119,43.0860377141971,3006
-76.164289250711604,43.086053114199999,59746,211,SNOW&ICE,2018-01-0309:44:48.000,NE,1057THNORTHST,,-76.1642892507116,43.0860531142,3007
-76.164287950717707,43.086143114216597,59893,211,SNOW&ICE,2018-01-0309:45:48.000,N,1057THNORTHST,,-76.1642879507177,43.0861431142166,3008
-76.1642701507091,43.086103714210097,60036,211,SNOW&ICE,2018-01-0309:46:48.000,SE,1057THNORTHST,,-76.1642701507091,43.0861037142101,3009
-76.164307650716395,43.086036614196303,60175,211,SNOW&ICE,2018-01-0309:47:48.000,SE,1057THNORTHST,,-76.1643076507164,43.0860366141963,3010
-76.164303650713094,43.086009114191398,60337,211,SNOW&ICE,2018-01-0309:48:48.000,SE,1057THNORTHST,,-76.1643036507131,43.0860091141914,3011
-76.164321450721104,43.086039614196302,60485,211,SNOW&ICE,2018-01-0309:49:48.000,SE,1057THNORTHST,,-76.1643214507211,43.0860396141963,3012
-76.164305150717396,43.086062114201098,60632,211,SNOW&ICE,2018-01-0309:50:48.000,SE,1057THNORTHST,,-76.1643051507174,43.0860621142011,3013
-76.164319650720998,43.0860461141976,60776,211,SNOW&ICE,2018-01-0309:51:48.000,SE,1057THNORTHST,,-76.164319650721,43.0860461141976,3014
-76.164301150711694,43.086000914190002,60933,211,SNOW&ICE,2018-01-0309:52:48.000,SE,1057THNORTHST,,-76.1643011507117,43.08600091419,3015
-76.164324250720497,43.086018614192398,61078,211,SNOW&ICE,2018-01-0309:53:48.000,SE,1057THNORTHST,,-76.1643242507205,43.0860186141924,3016
-76.164328950721398,43.086009914190598,61236,211,SNOW&ICE,2018-01-0309:54:48.000,SE,1057THNORTHST,,-76.1643289507214,43.0860099141906,3017
-76.164331250720906,43.085993214187397,61373,211,SNOW&ICE,2018-01-0309:55:48.000,SE,1057THNORTHST,,-76.1643312507209,43.0859932141874,3018
-76.164320150721096,43.086045114197397,61491,211,SNOW&ICE,2018-01-0309:56:48.000,S,1057THNORTHST,,-76.1643201507211,43.0860451141974,3019
-76.164308450712497,43.085979614185803,61637,211,SNOW&ICE,2018-01-0309:57:48.000,S,1057THNORTHST,,-76.1643084507125,43.0859796141858,3020
-76.164333750721497,43.085989914186698,61773,211,SNOW&ICE,2018-01-0309:58:48.000,S,1057THNORTHST,,-76.1643337507215,43.0859899141867,3021
-76.164339750724494,43.086003914189099,61894,211,SNOW&ICE,2018-01-0309:59:48.000,S,1057THNORTHST,,-76.1643397507245,43.0860039141891,3022
-76.164338650726606,43.086038714195503,62033,211,SNOW&ICE,2018-01-0310:00:48.000,S,1057THNORTHST,,-76.1643386507266,43.0860387141955,3023
-76.164328450723403,43.086040114196102,62158,211,SNOW&ICE,2018-01-0310:01:48.000,S,1057THNORTHST,,-76.1643284507234,43.0860401141961,3024
-76.164325950724006,43.086060214199897,62301,211,SNOW&ICE,2018-01-0310:02:48.000,S,1057THNORTHST,,-76.164325950724,43.0860602141999,3025
-76.164326650723595,43.086050714198102,62443,211,SNOW&ICE,2018-01-0310:03:48.000,S,1057THNORTHST,,-76.1643266507236,43.0860507141981,3026
-76.164323750725501,43.086090914205599,62581,211,SNOW&ICE,2018-01-0310:04:48.000,N,1057THNORTHST,,-76.1643237507255,43.0860909142056,3027
-76.164313450720101,43.086062214200801,62712,211,SNOW&ICE,2018-01-0310:05:48.000,N,1057THNORTHST,,-76.1643134507201,43.0860622142008,3028
-76.164316150722499,43.086082914204503,62863,211,SNOW&ICE,2018-01-0310:06:48.000,N,1057THNORTHST,,-76.1643161507225,43.0860829142045,3029
-76.164319450721905,43.086059114199998,63016,211,SNOW&ICE,2018-01-0310:07:48.000,W,1057THNORTHST,,-76.1643194507219,43.0860591142,3030
-76.164322150704194,43.085802414152802,63128,211,SNOW&ICE,2018-01-0310:08:39.000,S,1057THNORTHST,StartMoving,-76.1643221507042,43.0858024141528,3031
-76.164316450707702,43.085876414166499,63153,211,SNOW&ICE,2018-01-0310:08:49.000,S,1057THNORTHST,StopMoving,-76.1643164507077,43.0858764141665,3032
-76.164322450722807,43.086058114199702,63297,211,SNOW&ICE,2018-01-0310:09:49.000,S,1057THNORTHST,,-76.1643224507228,43.0860581141997,3033
-76.164310250720504,43.086080914204302,63451,211,SNOW&ICE,2018-01-0310:10:49.000,S,1057THNORTHST,,-76.1643102507205,43.0860809142043,3034
-76.164308950720795,43.086091414206301,63607,211,SNOW&ICE,2018-01-0310:11:49.000,S,1057THNORTHST,,-76.1643089507208,43.0860914142063,3035
-76.164333950728903,43.086091114205303,63747,211,SNOW&ICE,2018-01-0310:12:49.000,S,1057THNORTHST,,-76.1643339507289,43.0860911142053,3036
-76.164319950725897,43.086112614209803,63874,211,SNOW&ICE,2018-01-0310:13:49.000,S,1057THNORTHST,,-76.1643199507259,43.0861126142098,3037
-76.164319650723897,43.086086914205097,64021,211,SNOW&ICE,2018-01-0310:14:49.000,S,1057THNORTHST,,-76.1643196507239,43.0860869142051,3038
-76.164315250718602,43.086033414195398,64142,211,SNOW&ICE,2018-01-0310:15:49.000,S,1057THNORTHST,,-76.1643152507186,43.0860334141954,3039
-76.164321650722002,43.086051614198503,64285,211,SNOW&ICE,2018-01-0310:16:49.000,S,1057THNORTHST,,-76.164321650722,43.0860516141985,3040
-76.164353250734493,43.086082114202902,64412,211,SNOW&ICE,2018-01-0310:17:49.000,S,1057THNORTHST,,-76.1643532507345,43.0860821142029,3041
-76.164335750723893,43.086013614191003,64548,211,SNOW&ICE,2018-01-0310:18:49.000,S,1057THNORTHST,,-76.1643357507239,43.086013614191,3042
-76.1643399507292,43.086069114201003,64671,211,SNOW&ICE,2018-01-0310:19:49.000,S,1057THNORTHST,,-76.1643399507292,43.086069114201,3043
-76.164311650720904,43.086081414204401,64798,211,SNOW&ICE,2018-01-0310:20:49.000,S,1057THNORTHST,,-76.1643116507209,43.0860814142044,3044
-76.164295250712399,43.086037214196899,64930,211,SNOW&ICE,2018-01-0310:21:49.000,S,1057THNORTHST,,-76.1642952507124,43.0860372141969,3045
-76.164309250719199,43.086067614202001,65081,211,SNOW&ICE,2018-01-0310:22:49.000,S,1057THNORTHST,,-76.1643092507192,43.086067614202,3046
-76.164313650721695,43.086083614204703,65207,211,SNOW&ICE,2018-01-0310:23:49.000,S,1057THNORTHST,,-76.1643136507217,43.0860836142047,3047
-76.1643012507148,43.086043214197801,65350,211,SNOW&ICE,2018-01-0310:24:49.000,S,1057THNORTHST,,-76.1643012507148,43.0860432141978,3048
-76.164245950694394,43.086009414193697,65487,211,SNOW&ICE,2018-01-0310:25:49.000,S,1057THNORTHST,,-76.1642459506944,43.0860094141937,3049
-76.164322150723706,43.086072714202402,65629,211,SNOW&ICE,2018-01-0310:26:49.000,S,1057THNORTHST,,-76.1643221507237,43.0860727142024,3050
-76.1642612507042,43.086075914205303,65764,211,SNOW&ICE,2018-01-0310:27:49.000,S,1057THNORTHST,,-76.1642612507042,43.0860759142053,3051
-76.164260250703194,43.0860664142036,65896,211,SNOW&ICE,2018-01-0310:28:49.000,S,1057THNORTHST,,-76.1642602507032,43.0860664142036,3052
-76.164262750704196,43.086069614204099,65912,211,SNOW&ICE,2018-01-0310:28:56.000,S,1057THNORTHST,IgnitionOff,-76.1642627507042,43.0860696142041,3053
-76.164262250703999,43.086068714204004,65924,211,SNOW&ICE,2018-01-0310:29:01.000,S,1057THNORTHST,IgnitionOn,-76.164262250704,43.086068714204,3054
-76.164272450709404,43.086098714209101,65964,211,SNOW&ICE,2018-01-0310:29:17.000,S,1057THNORTHST,IgnitionOff,-76.1642724507094,43.0860987142091,3055
-76.1642669507074,43.0860947142085,66085,211,SNOW&ICE,2018-01-0310:30:16.000,S,1057THNORTHST,,-76.1642669507074,43.0860947142085,3056
-76.164272250708706,43.086089214207298,66194,211,SNOW&ICE,2018-01-0310:31:00.000,S,1057THNORTHST,IgnitionOn,-76.1642722507087,43.0860892142073,3057
-76.164224950692599,43.086078914207299,66233,211,SNOW&ICE,2018-01-0310:31:18.000,S,1057THNORTHST,AuxMotorOn,-76.1642249506926,43.0860789142073,3058
-76.164295150713599,43.086053614199898,66270,211,SNOW&ICE,2018-01-0310:31:37.000,SW,1057THNORTHST,StartMoving,-76.1642951507136,43.0860536141999,3059
-76.164391650711806,43.085595614112101,66302,211,SNOW&ICE,2018-01-0310:31:50.000,SE,1057THNORTHST,,-76.1643916507118,43.0855956141121,3060
-76.164008450588,43.085603714128503,66317,211,SNOW&ICE,2018-01-0310:31:56.000,NE,1057THNORTHST,,-76.164008450588,43.0856037141285,3061
-76.163741750523997,43.085915114195998,66334,211,SNOW&ICE,2018-01-0310:32:04.000,NW,,,-76.163741750524,43.085915114196,3062
-76.163955650601395,43.086026414208099,66349,211,SNOW&ICE,2018-01-0310:32:10.000,NW,1057THNORTHST,StopMoving,-76.1639556506014,43.0860264142081,3063
-76.163987250615705,43.086082414217103,66363,211,SNOW&ICE,2018-01-0310:32:17.000,NW,1057THNORTHST,AuxMotoroff,-76.1639872506157,43.0860824142171,3064
-76.163992650623399,43.086163714231901,66486,211,SNOW&ICE,2018-01-0310:33:16.000,NW,,,-76.1639926506234,43.0861637142319,3065
-76.163948450603698,43.086090614220097,66603,211,SNOW&ICE,2018-01-0310:34:16.000,NW,,,-76.1639484506037,43.0860906142201,3066
-76.163978250614306,43.086103114221302,66736,211,SNOW&ICE,2018-01-0310:35:16.000,NW,,,-76.1639782506143,43.0861031142213,3067
-76.1639924506201,43.086119114223699,66781,211,SNOW&ICE,2018-01-0310:35:35.000,E,,AuxMotorOn,-76.1639924506201,43.0861191142237,3068
-76.163991250618196,43.086098914220003,66831,211,SNOW&ICE,2018-01-0310:35:54.000,W,1057THNORTHST,StartMoving,-76.1639912506182,43.08609891422,3069
-76.164052750639698,43.0861207142216,66851,211,SNOW&ICE,2018-01-0310:36:05.000,SE,1057THNORTHST,StopMoving,-76.1640527506397,43.0861207142216,3070
-76.163976150611305,43.086070914215398,66862,211,SNOW&ICE,2018-01-0310:36:12.000,SE,1057THNORTHST,AuxMotoroff,-76.1639761506113,43.0860709142154,3071
-76.1639521506021,43.086051114212701,66880,211,SNOW&ICE,2018-01-0310:36:22.000,SE,1057THNORTHST,IgnitionOff,-76.1639521506021,43.0860511142127,3072
-76.1639521506021,43.086051114212701,67017,211,SNOW&ICE,2018-01-0310:37:22.000,SE,1057THNORTHST,,-76.1639521506021,43.0860511142127,3073
-76.1639521506021,43.086051114212701,67145,211,SNOW&ICE,2018-01-0310:38:22.000,SE,1057THNORTHST,,-76.1639521506021,43.0860511142127,3074
-76.1639521506021,43.086051114212701,81119,211,SNOW&ICE,2018-01-0313:04:55.000,SE,1057THNORTHST,,-76.1639521506021,43.0860511142127,3075
-76.1639521506021,43.086051114212701,81121,211,SNOW&ICE,2018-01-0313:04:57.000,SE,1057THNORTHST,IgnitionOn,-76.1639521506021,43.0860511142127,3076
-76.1639521506021,43.086051114212701,81130,211,SNOW&ICE,2018-01-0313:05:15.000,SE,1057THNORTHST,AuxMotorOn,-76.1639521506021,43.0860511142127,3077
-76.1639521506021,43.086051114212701,81153,211,SNOW&ICE,2018-01-0313:06:15.000,SE,1057THNORTHST,,-76.1639521506021,43.0860511142127,3078
-76.1645319507723,43.0858022141446,81166,211,SNOW&ICE,2018-01-0313:06:51.000,W,1057THNORTHST,StartMoving,-76.1645319507723,43.0858022141446,3079
-76.164931450909293,43.085903914147799,81170,211,SNOW&ICE,2018-01-0313:07:02.000,NW,1057THNORTHST,,-76.1649314509093,43.0859039141478,3080
-76.164942650915194,43.085935714153102,81172,211,SNOW&ICE,2018-01-0313:07:04.000,N,1057THNORTHST,StopMoving,-76.1649426509152,43.0859357141531,3081
-76.164632450833807,43.086202214214097,81177,211,SNOW&ICE,2018-01-0313:07:20.000,NE,1057THNORTHST,StartMoving,-76.1646324508338,43.0862022142141,3082
-76.164474950799104,43.086430214262101,81182,211,SNOW&ICE,2018-01-0313:07:32.000,NW,33TERMINALRDSALINA13088,,-76.1644749507991,43.0864302142621,3083
-76.164600450847701,43.086538614277103,81185,211,SNOW&ICE,2018-01-0313:07:37.000,NW,1077THNORTHST,StopMoving,-76.1646004508477,43.0865386142771,3084
-76.164651750867193,43.086578614282502,81192,211,SNOW&ICE,2018-01-0313:07:42.000,NW,1077THNORTHST,AuxMotoroff,-76.1646517508672,43.0865786142825,3085
-76.164673450881196,43.086675614299402,81194,211,SNOW&ICE,2018-01-0313:07:50.000,N,1077THNORTHST,StartMoving,-76.1646734508812,43.0866756142994,3086
-76.164526150845205,43.086838114335002,81197,211,SNOW&ICE,2018-01-0313:07:55.000,NE,1077THNORTHST,AuxMotorOn,-76.1645261508452,43.086838114335,3087
-76.164192650754003,43.087074214391201,81199,211,SNOW&ICE,2018-01-0313:08:03.000,NE,9TERMINALRDSALINA13088,AuxMotoroff,-76.164192650754,43.0870742143912,3088
-76.164161950745793,43.087098614396901,81201,211,SNOW&ICE,2018-01-0313:08:04.000,NE,7TERMINALRDSALINA13088,StopMoving,-76.1641619507458,43.0870986143969,3089
-76.1641249507353,43.087119614402198,81210,211,SNOW&ICE,2018-01-0313:08:44.000,NE,5TERMINALRDSALINA13088,AuxMotorOn,-76.1641249507353,43.0871196144022,3090
-76.164041650715404,43.087218714423599,81213,211,SNOW&ICE,2018-01-0313:08:49.000,NE,1TERMINALRDSALINA13088,StartMoving,-76.1640416507154,43.0872187144236,3091
-76.164703150999202,43.088175914573597,81219,211,SNOW&ICE,2018-01-0313:09:06.000,NW,112SEVENTHNORTHSTSALINA13088,StopMoving,-76.1647031509992,43.0881759145736,3092
-76.164728251009805,43.088210414579002,81221,211,SNOW&ICE,2018-01-0313:09:17.000,NW,112SEVENTHNORTHSTSALINA13088,AuxMotoroff,-76.1647282510098,43.088210414579,3093
-76.164728251009805,43.088210414579002,81222,211,SNOW&ICE,2018-01-0313:09:17.000,NW,112SEVENTHNORTHSTSALINA13088,AuxMotorOn,-76.1647282510098,43.088210414579,3094
-76.164789251034094,43.088271714587897,81225,211,SNOW&ICE,2018-01-0313:09:20.000,NW,112SEVENTHNORTHSTSALINA13088,StartMoving,-76.1647892510341,43.0882717145879,3095
-76.1649202511108,43.088745414669702,81231,211,SNOW&ICE,2018-01-0313:09:32.000,NE,6SEVENTHNORTHSTTONBI81RAMPSALINA13088,,-76.1649202511108,43.0887454146697,3096
-76.162576950745702,43.094220415765498,81248,211,SNOW&ICE,2018-01-0313:10:11.000,NE,8900NBI81SALINA13211,AuxMotoroff,-76.1625769507457,43.0942204157655,3097
-76.155282948900293,43.101449617375003,81257,211,SNOW&ICE,2018-01-0313:10:48.000,NE,8956NBI81SALINA13211,,-76.1552829489003,43.101449617375,3098
-76.148741647298706,43.108673418954098,81274,211,SNOW&ICE,2018-01-0313:11:22.000,NE,9016NBI81SALINA13212,,-76.1487416472987,43.1086734189541,3099
-76.146981946847106,43.1103301193262,81279,211,SNOW&ICE,2018-01-0313:11:30.000,NE,9028NBI81SALINA13212,AuxMotorOn,-76.1469819468471,43.1103301193262,3100
-76.146981946847106,43.1103301193262,81280,211,SNOW&ICE,2018-01-0313:11:30.000,NE,9028NBI81SALINA13212,AuxMotoroff,-76.1469819468471,43.1103301193262,3101
-76.137035643989606,43.115473920655504,81294,211,SNOW&ICE,2018-01-0313:12:07.000,NE,9090NBI81SALINA13212,,-76.1370356439896,43.1154739206555,3102
-76.127149441149896,43.120599721978998,81311,211,SNOW&ICE,2018-01-0313:12:44.000,NE,9154NBI81CICERO13212,,-76.1271494411499,43.120599721979,3103
-76.120419739487801,43.127842423568197,81323,211,SNOW&ICE,2018-01-0313:13:21.000,NE,9212NBI81SYRACUSE13212,,-76.1204197394878,43.1278424235682,3104
-76.118913239521703,43.135082424954199,81336,211,SNOW&ICE,2018-01-0313:13:52.000,N,412CHURCHST,,-76.1189132395217,43.1350824249542,3105
-76.117101639077802,43.137080625390801,81342,211,SNOW&ICE,2018-01-0313:14:02.000,NE,124SLINDESWOODSCIR,AuxMotorOn,-76.1171016390778,43.1370806253908,3106
-76.116849639012898,43.137315925443701,81343,211,SNOW&ICE,2018-01-0313:14:03.000,NE,126SLINDESWOODSCIR,AuxMotoroff,-76.1168496390129,43.1373159254437,3107
-76.113416438130997,43.140541126168102,81351,211,SNOW&ICE,2018-01-0313:14:21.000,NE,93SBI481TONBI81RAMPCICERO13212,AuxMotorOn,-76.113416438131,43.1405411261681,3108
-76.109765737327294,43.145826227278498,81367,211,SNOW&ICE,2018-01-0313:14:48.000,N,5922TULLERRD,AuxMotoroff,-76.1097657373273,43.1458262272785,3109
-76.109760437470499,43.147831227646201,81371,211,SNOW&ICE,2018-01-0313:14:57.000,N,9378NBI81CICERO13039,AuxMotorOn,-76.1097604374705,43.1478312276462,3110
-76.110362638191205,43.155092728953797,81386,211,SNOW&ICE,2018-01-0313:15:27.000,N,7955OLDFIELDWAY,,-76.1103626381912,43.1550927289538,3111
-76.110432638274105,43.155923929103402,81388,211,SNOW&ICE,2018-01-0313:15:31.000,N,7963OLDFIELDWAY,AuxMotoroff,-76.1104326382741,43.1559239291034,3112
-76.110650438527202,43.158446129557099,81395,211,SNOW&ICE,2018-01-0313:15:41.000,N,8019THURSTONDR,AuxMotorOn,-76.1106504385272,43.1584461295571,3113
-76.111029739175805,43.165706230872701,81410,211,SNOW&ICE,2018-01-0313:16:12.000,N,9502NBI81CICERO13039,,-76.1110297391758,43.1657062308727,3114
-76.1146937408909,43.172954932058502,81426,211,SNOW&ICE,2018-01-0313:16:44.000,N,9ROUTE31FROMNBI81RAMPCICERO13039,,-76.1146937408909,43.1729549320585,3115
-76.117335942274906,43.180209733284698,81435,211,SNOW&ICE,2018-01-0313:17:16.000,N,9600NBI81CICERO13039,,-76.1173359422749,43.1802097332847,3116
-76.118295742777704,43.182846133730202,81441,211,SNOW&ICE,2018-01-0313:17:28.000,N,9624NBI81CICERO13039,AuxMotoroff,-76.1182957427777,43.1828461337302,3117
-76.120132943729601,43.187742234555401,81454,211,SNOW&ICE,2018-01-0313:17:50.000,N,9656NBI81CICERO13039,AuxMotorOn,-76.1201329437296,43.1877422345554,3118
-76.120358443846598,43.188346434657298,81459,211,SNOW&ICE,2018-01-0313:17:53.000,N,9660NBI81CICERO13039,AuxMotoroff,-76.1203584438466,43.1883464346573,3119
-76.121532144452303,43.191439435177998,81463,211,SNOW&ICE,2018-01-0313:18:07.000,N,**********BREWERTONRD,AuxMotorOn,-76.1215321444523,43.191439435178,3120
-76.121967744676894,43.192585235370899,81468,211,SNOW&ICE,2018-01-0313:18:12.000,N,9692NBI81CICERO13039,AuxMotoroff,-76.1219677446769,43.1925852353709,3121
-76.123187745308996,43.1958337359182,81481,211,SNOW&ICE,2018-01-0313:18:26.000,N,9716NBI81CICERO13039,AuxMotorOn,-76.123187745309,43.1958337359182,3122
-76.123460445451599,43.196579136044001,81485,211,SNOW&ICE,2018-01-0313:18:29.000,N,**********BREWERTONRD,AuxMotoroff,-76.1234604454516,43.196579136044,3123
-76.124489645984298,43.1993111365041,81491,211,SNOW&ICE,2018-01-0313:18:41.000,N,9740NBI81CICERO13039,AuxMotorOn,-76.1244896459843,43.1993111365041,3124
-76.126733747146005,43.205271137507701,81506,211,SNOW&ICE,2018-01-0313:19:08.000,N,9784NBI81CICERO13039,AuxMotoroff,-76.126733747146,43.2052711375077,3125
-76.128970748331895,43.211591638577303,81519,211,SNOW&ICE,2018-01-0313:19:34.000,N,9824NBI81CICERO13029,AuxMotorOn,-76.1289707483319,43.2115916385773,3126
-76.129050448388696,43.212016738651997,81520,211,SNOW&ICE,2018-01-0313:19:35.000,N,9828NBI81CICERO13029,AuxMotoroff,-76.1290504483887,43.212016738652,3127
-76.129562949081105,43.219255739956402,81538,211,SNOW&ICE,2018-01-0313:20:06.000,N,9878NBI81CICERO13029,,-76.1295629490811,43.2192557399564,3128
-76.129564149141203,43.2200781401068,81544,211,SNOW&ICE,2018-01-0313:20:10.000,N,9884NBI81CICERO13029,AuxMotorOn,-76.1295641491412,43.2200781401068,3129
-76.129252949239202,43.222817140619902,81551,211,SNOW&ICE,2018-01-0313:20:21.000,N,9904NBI81CICERO13029,AuxMotoroff,-76.1292529492392,43.2228171406199,3130
-76.128500249519007,43.230032741968799,81566,211,SNOW&ICE,2018-01-0313:20:53.000,N,9954NBI81CICERO13029,,-76.128500249519,43.2300327419688,3131
-76.128570749597998,43.230804642107202,81568,211,SNOW&ICE,2018-01-0313:20:57.000,N,5658BARTELRD,AuxMotorOn,-76.128570749598,43.2308046421072,3132
-76.128296949653404,43.232790142480901,81576,211,SNOW&ICE,2018-01-0313:21:10.000,NE,48BARTELRDFROMNBI81RAMPCICERO13029,AuxMotoroff,-76.1282969496534,43.2327901424809,3133
-76.127222149291597,43.232618942491399,81579,211,SNOW&ICE,2018-01-0313:21:18.000,SE,70BARTELRDFROMNBI81RAMPCICERO13029,,-76.1272221492916,43.2326189424914,3134
-76.126886649094004,43.2314007422817,81592,211,SNOW&ICE,2018-01-0313:21:37.000,SW,5BARTELRDTONBI81RAMPCICERO13029,,-76.126886649094,43.2314007422817,3135
-76.126978649119906,43.2313466422682,81596,211,SNOW&ICE,2018-01-0313:21:41.000,SW,96BARTELRDFROMNBI81RAMPCICERO13029,AuxMotorOn,-76.1269786491199,43.2313466422682,3136
-76.130197450209707,43.231945642252597,81612,211,SNOW&ICE,2018-01-0313:22:16.000,S,5635BARTELRD,,-76.1301974502097,43.2319456422526,3137
-76.129080949587703,43.2283812416442,81620,211,SNOW&ICE,2018-01-0313:22:39.000,S,**********ROUTE81LANDLOCKED,AuxMotoroff,-76.1290809495877,43.2283812416442,3138
-76.129849649393293,43.222270140496597,81630,211,SNOW&ICE,2018-01-0313:23:05.000,S,9901SBI81CICERO13029,AuxMotorOn,-76.1298496493933,43.2222701404966,3139
-76.130080749300802,43.219963640065799,81634,211,SNOW&ICE,2018-01-0313:23:15.000,S,9883SBI81CICERO13029,AuxMotoroff,-76.1300807493008,43.2199636400658,3140
-76.129665148638196,43.212701938753497,81648,211,SNOW&ICE,2018-01-0313:23:45.000,S,9140BREWERTONRD,,-76.1296651486382,43.2127019387535,3141
-76.127362747363804,43.205455237517,81659,211,SNOW&ICE,2018-01-0313:24:15.000,S,**********BREWERTONRD,,-76.1273627473638,43.205455237517,3142
-76.124643645956098,43.198232636300702,81669,211,SNOW&ICE,2018-01-0313:24:47.000,S,9733SBI81CICERO13039,,-76.1246436459561,43.1982326363007,3143
-76.124101245676201,43.1968047360604,81670,211,SNOW&ICE,2018-01-0313:24:54.000,S,**********BREWERTONRD,AuxMotorOn,-76.1241012456762,43.1968047360604,3144
